case,station,model,mode,time,label,requested_rank,stochastic_rank,minimum_fix_count,bootstrap_eligible_rank,bootstrap_best_1d,bootstrap_full,effective_sucthr,actual_ar_mode,ratio_test_executed,local_nis_test_executed,local_nis_alpha,whole_nis_alpha,search_exit_reason
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:25:00,USER_IF_WL_SD,4,4,1,1,0.999999,0.717254,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:25:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.37302,0.37302,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:25:30,USER_IF_WL_SD,3,3,1,1,1,0.741162,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:25:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.37784,0.37784,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:26:00,USER_IF_WL_SD,4,4,1,1,1,0.761,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:26:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.382566,0.382566,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:26:30,USER_IF_WL_SD,4,4,1,2,1,0.780521,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:26:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.387192,0.387192,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:27:00,USER_IF_WL_SD,3,3,1,0,0.998573,0.795661,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:27:30,USER_IF_WL_SD,3,3,1,0,0.998764,0.812269,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:28:00,USER_IF_WL_SD,3,3,1,0,0.998928,0.827607,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:28:30,USER_IF_WL_SD,4,4,1,1,0.999064,0.594031,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:29:00,USER_IF_WL_SD,4,4,1,1,0.999185,0.737317,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:29:30,USER_IF_WL_SD,4,4,1,1,0.999288,0.807337,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_shadow_fix1,JPLM,IF,ils_shadow,2024-07-17T00:30:00,USER_IF_WL_SD,4,4,1,1,0.999377,0.847015,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:10:00,USER_IF_WL_SD,1,1,1,0,0.608762,0.608762,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:11:00,USER_IF_WL_SD,1,1,1,0,0.775001,0.775001,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:11:30,USER_IF_WL_SD,2,2,1,0,0.642025,0.305169,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:12:00,USER_IF_WL_SD,2,2,1,0,0.806741,0.508773,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:12:30,USER_IF_WL_SD,2,2,1,0,0.889198,0.646778,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:13:00,USER_IF_WL_SD,2,2,1,0,0.934618,0.74185,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:13:30,USER_IF_WL_SD,2,2,1,0,0.960754,0.808428,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:14:00,USER_IF_WL_SD,2,2,1,0,0.976175,0.855813,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:14:30,USER_IF_WL_SD,2,2,1,0,0.985421,0.890072,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:15:00,USER_IF_WL_SD,2,2,1,0,0.991026,0.915216,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:15:30,USER_IF_WL_SD,2,2,1,0,0.994451,0.93393,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:16:00,USER_IF_WL_SD,2,2,1,0,0.996557,0.948039,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:16:30,USER_IF_WL_SD,2,2,1,0,0.997858,0.958804,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:17:00,USER_IF_WL_SD,3,3,1,0,0.998665,0.531308,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:17:30,USER_IF_WL_SD,3,3,1,1,0.999171,0.69445,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:18:00,USER_IF_WL_SD,3,3,1,1,0.999485,0.79006,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:18:30,USER_IF_WL_SD,3,3,1,1,0.999679,0.851728,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:19:00,USER_IF_WL_SD,4,4,1,1,0.9998,0.203941,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:19:30,USER_IF_WL_SD,4,4,1,1,0.999875,0.295465,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:20:00,USER_IF_WL_SD,4,4,1,1,0.999922,0.366814,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:20:30,USER_IF_WL_SD,4,4,1,1,0.999951,0.426732,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:21:00,USER_IF_WL_SD,4,4,1,1,0.999969,0.478335,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:21:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.318257,0.318257,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:21:30,USER_IF_WL_SD,4,4,1,1,0.999981,0.523796,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:21:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.328987,0.328987,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:22:00,USER_IF_WL_SD,4,4,1,1,0.999988,0.564223,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:22:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.338011,0.338011,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:22:30,USER_IF_WL_SD,4,4,1,1,0.999992,0.600496,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:22:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.345845,0.345845,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:23:00,USER_IF_WL_SD,4,4,1,1,0.999995,0.633267,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:23:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.352927,0.352927,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:23:30,USER_IF_WL_SD,3,3,1,1,0.999997,0.991441,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:23:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.358053,0.358053,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:24:00,USER_IF_WL_SD,4,4,1,1,0.999998,0.664845,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:24:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.363122,0.363122,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:24:30,USER_IF_WL_SD,4,4,1,1,0.999999,0.692213,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:24:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.368112,0.368112,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:25:00,USER_IF_WL_SD,4,4,1,1,0.999999,0.717254,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:25:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.37302,0.37302,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:25:30,USER_IF_WL_SD,3,3,1,1,1,0.741162,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:25:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.37784,0.37784,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:26:00,USER_IF_WL_SD,4,4,1,1,1,0.761,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:26:00,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.382566,0.382566,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:26:30,USER_IF_WL_SD,4,4,1,2,1,0.780521,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:26:30,USER_IF_L1_SD_CONDITIONAL,1,1,1,0,0.387192,0.387192,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:27:00,USER_IF_WL_SD,3,3,1,0,0.998573,0.795661,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:27:30,USER_IF_WL_SD,3,3,1,0,0.998764,0.812269,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:28:00,USER_IF_WL_SD,3,3,1,0,0.998928,0.827607,0.999,LAMBDA_ALT,0,0,0,1e-06,BEST_1D_BOOTSTRAP_TOO_LOW
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:28:30,USER_IF_WL_SD,4,4,1,1,0.999064,0.594031,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:29:00,USER_IF_WL_SD,4,4,1,1,0.999185,0.737317,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:29:30,USER_IF_WL_SD,4,4,1,1,0.999288,0.807337,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_JPLM_IF_ils_feedback_fix1,JPLM,IF,ils_feedback,2024-07-17T00:30:00,USER_IF_WL_SD,4,4,1,1,0.999377,0.847015,0.999,LAMBDA_ALT,1,0,0,1e-06,ACCEPTED
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:10:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:17:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:17:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:17:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:17:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:18:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:18:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:18:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:18:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:19:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:19:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:19:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:19:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:20:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:20:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:20:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:20:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:21:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:21:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:21:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:21:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:22:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:22:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:22:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:22:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:23:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:23:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:23:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:23:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:24:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:24:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:24:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:24:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:25:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:25:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:26:00,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:26:00,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:26:30,USER_WL_SD,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:26:30,USER_L1_SD_CONDITIONAL,4,4,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:27:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:27:00,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:27:30,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:27:30,USER_L1_SD_CONDITIONAL,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
r48u_20260914_DYNG_UDUC_round_shadow_fix1,DYNG,UDUC,round_shadow,2024-07-17T00:28:00,USER_WL_SD,5,5,3,0,0,0,0.99,ROUND,0,0,0,1e-06,NON_LAMBDA_MODE
